File,Run,Module,numGivenUp
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[21].wlan[1].mac,28
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[21].wlan[2].mac,87
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[22].wlan[0].mac,3
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[22].wlan[1].mac,24
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[22].wlan[2].mac,144
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[23].wlan[0].mac,56
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[23].wlan[1].mac,7
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[23].wlan[2].mac,1
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[24].wlan[0].mac,65
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[24].wlan[1].mac,1
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[24].wlan[2].mac,229
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[25].wlan[0].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[25].wlan[1].mac,2
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[25].wlan[2].mac,8
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[26].wlan[0].mac,1
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[26].wlan[1].mac,1
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[26].wlan[2].mac,33
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[27].wlan[0].mac,19
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[27].wlan[1].mac,13
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[27].wlan[2].mac,43
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[28].wlan[0].mac,31
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[28].wlan[1].mac,4
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[28].wlan[2].mac,100
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[29].wlan[0].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[29].wlan[1].mac,46
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[29].wlan[2].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[30].wlan[0].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[30].wlan[1].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[30].wlan[2].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[31].wlan[0].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[31].wlan[1].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[31].wlan[2].mac,0
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[32].wlan[0].mac,48
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[32].wlan[1].mac,2
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[32].wlan[2].mac,135
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[33].wlan[0].mac,1
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[33].wlan[1].mac,26
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[33].wlan[2].mac,71
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[34].wlan[0].mac,1
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[34].wlan[1].mac,3
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[34].wlan[2].mac,44
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[35].wlan[0].mac,80
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[35].wlan[1].mac,2
ramenLin_par40_0_.sca,ramenLin-0-20100509-12:46:35-6173,NetworkMultiRadioIPv4.mobileHost[35].wlan[2].mac,1
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[0].wlan[0].mac,139
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[0].wlan[1].mac,8
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[0].wlan[2].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[1].wlan[0].mac,5
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[1].wlan[1].mac,148
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[1].wlan[2].mac,30
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[2].wlan[0].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[2].wlan[1].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[2].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[3].wlan[0].mac,119
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[3].wlan[1].mac,21
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[3].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[4].wlan[0].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[4].wlan[1].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[4].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[5].wlan[0].mac,163
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[5].wlan[1].mac,74
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[5].wlan[2].mac,3
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[6].wlan[0].mac,17
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[6].wlan[1].mac,16
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[6].wlan[2].mac,1
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[7].wlan[0].mac,93
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[7].wlan[1].mac,64
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[7].wlan[2].mac,34
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[8].wlan[0].mac,34
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[8].wlan[1].mac,38
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[8].wlan[2].mac,8
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[9].wlan[0].mac,75
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[9].wlan[1].mac,71
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[9].wlan[2].mac,30
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[10].wlan[0].mac,78
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[10].wlan[1].mac,69
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[10].wlan[2].mac,17
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[11].wlan[0].mac,92
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[11].wlan[1].mac,46
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[11].wlan[2].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[12].wlan[0].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[12].wlan[1].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[12].wlan[2].mac,1
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[13].wlan[0].mac,109
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[13].wlan[1].mac,57
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[13].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[14].wlan[0].mac,47
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[14].wlan[1].mac,23
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[14].wlan[2].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[15].wlan[0].mac,153
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[15].wlan[1].mac,20
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[15].wlan[2].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[16].wlan[0].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[16].wlan[1].mac,142
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[16].wlan[2].mac,43
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[17].wlan[0].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[17].wlan[1].mac,15
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[17].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[18].wlan[0].mac,12
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[18].wlan[1].mac,61
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[18].wlan[2].mac,23
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[19].wlan[0].mac,67
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[19].wlan[1].mac,20
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[19].wlan[2].mac,1
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[20].wlan[0].mac,63
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[20].wlan[1].mac,133
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[20].wlan[2].mac,31
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[21].wlan[0].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[21].wlan[1].mac,10
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[21].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[22].wlan[0].mac,77
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[22].wlan[1].mac,36
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[22].wlan[2].mac,3
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[23].wlan[0].mac,106
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[23].wlan[1].mac,68
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[23].wlan[2].mac,32
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[24].wlan[0].mac,88
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[24].wlan[1].mac,59
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[24].wlan[2].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[25].wlan[0].mac,212
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[25].wlan[1].mac,109
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[25].wlan[2].mac,7
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[26].wlan[0].mac,64
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[26].wlan[1].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[26].wlan[2].mac,30
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[27].wlan[0].mac,230
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[27].wlan[1].mac,137
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[27].wlan[2].mac,2
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[28].wlan[0].mac,1
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[28].wlan[1].mac,55
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[28].wlan[2].mac,8
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[29].wlan[0].mac,1
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[29].wlan[1].mac,15
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[29].wlan[2].mac,0
ramenLin_par40_1_.sca,ramenLin-1-20100509-12:46:35-6174,NetworkMultiRadioIPv4.mobileHost[30].wlan[0].mac,0
